x,y,Width,Height,Score,Label,Person,Image
1660,374,3980,2920,0.28917,yellowBag,Person33,Person33_38
1160,2667,1460,1174,0.33348,cloudSign,Person33,Person33_39
1920,787,1740,1027,0.52375,eyeball,Person33,Person33_39
1640,2374,520,1294,0.29415,pinkCandle,Person33,Person33_39
2820,1094,1660,347,0.29138,blueSunglasses,Person33,Person33_39
1180,2640,1500,1360,0.6536,hairClip,Person33,Person33_39
1620,3240,560,600,0.44344,lavenderDie,Person33,Person33_39
1680,520,3920,3200,0.4621,yellowBag,Person33,Person33_39
99,201,166,263,0.26064,eyeball,Person33,Person33_4
3,63,192,629,0.35485,sign,Person33,Person33_4
377,202,1237,1502,0.31465,cloudSign,Person33,Person33_40
2003,515,296,1361,0.48349,pinkCandle,Person33,Person33_40
229,273,2137,1825,0.34838,pumpkinNotes,Person33,Person33_40
1560,111,1210,2127,0.36762,sign,Person33,Person33_40
716,1385,1351,2070,0.34343,birdCall,Person33,Person33_41
1462,1882,303,1129,0.36741,pinkCandle,Person33,Person33_41
646,27,1543,2433,0.6024,pumpkinNotes,Person33,Person33_41
1089,1062,656,2984,0.40012,sign,Person33,Person33_41
968,2124,888,592,0.3481,blueSunglasses,Person33,Person33_41
11,1264,1533,2783,0.27377,yellowBag,Person33,Person33_41
1360,1747,2820,1920,0.41445,birdCall,Person33,Person33_42
3320,1800,1500,1747,0.25007,cloudSign,Person33,Person33_42
2920,2614,2260,814,0.4374,eyeball,Person33,Person33_42
1180,2627,2380,720,0.47983,blueSunglasses,Person33,Person33_42
1080,2267,1700,1520,0.67303,hairClip,Person33,Person33_42
1560,2640,620,654,0.43974,lavenderDie,Person33,Person33_42
3320,2067,1540,1907,0.27625,stickerBox,Person33,Person33_42
2000,1667,2480,2067,0.33414,birdCall,Person33,Person33_43
3820,1947,2200,2040,0.39485,cloudSign,Person33,Person33_43
2300,2094,1820,1254,0.44616,eyeball,Person33,Person33_43
1260,1640,520,1560,0.30598,pinkCandle,Person33,Person33_43
2140,1400,2020,1467,0.47264,redWhistle,Person33,Person33_43
2560,667,1320,1280,0.37096,hairClip,Person33,Person33_43
1120,2454,620,507,0.53999,lavenderDie,Person33,Person33_43
760,1280,1460,1654,0.34433,cloudSign,Person33,Person33_44
2220,960,1140,694,0.5206,eyeball,Person33,Person33_44
3260,2134,1620,547,0.32469,blueSunglasses,Person33,Person33_44
740,1614,1480,1640,0.55984,hairClip,Person33,Person33_44
2020,960,640,614,0.58343,lavenderDie,Person33,Person33_44
2220,2160,1140,1014,0.3982,cloudSign,Person33,Person33_45
120,2960,1060,667,0.44741,eyeball,Person33,Person33_45
3680,454,780,1067,0.29961,pinkCandle,Person33,Person33_45
1440,667,2660,1760,0.30096,silverStraw,Person33,Person33_45
2120,2107,1320,1254,0.6967,hairClip,Person33,Person33_45
240,2960,740,667,0.7673,lavenderDie,Person33,Person33_45
2640,1454,1060,1267,0.30547,cloudSign,Person33,Person33_46
1600,840,2400,2547,0.32456,cupcakePaper,Person33,Person33_46
3420,1334,1260,1040,0.42253,eyeball,Person33,Person33_46
1700,1267,380,1187,0.30629,pinkCandle,Person33,Person33_46
2340,1800,1780,640,0.27939,blueSunglasses,Person33,Person33_46
1900,160,1820,1720,0.60152,hairClip,Person33,Person33_46
3120,1454,1960,1894,0.26086,birdCall,Person33,Person33_47
3320,1414,1460,1374,0.434,cloudSign,Person33,Person33_47
3380,1480,1360,1280,0.2543,cupcakePaper,Person33,Person33_47
2800,334,1720,1334,0.42019,eyeball,Person33,Person33_47
3140,1560,1860,1734,0.27838,metalKey,Person33,Person33_47
3760,1614,580,1067,0.37824,pinkCandle,Person33,Person33_47
3140,1800,1860,680,0.43238,blueSunglasses,Person33,Person33_47
3140,1360,1840,1640,0.70873,hairClip,Person33,Person33_47
740,1600,580,520,0.4872,lavenderDie,Person33,Person33_47
20,1240,4120,2774,0.30073,yellowBag,Person33,Person33_47
861,1281,834,1069,0.25312,cloudSign,Person33,Person33_48
1103,1714,363,1079,0.35104,pinkCandle,Person33,Person33_48
1439,736,1385,1311,0.58932,redWhistle,Person33,Person33_48
2084,1089,1304,1946,0.42144,sign,Person33,Person33_48
807,1644,968,867,0.3373,hairClip,Person33,Person33_48
14,575,1734,2460,0.30113,yellowBag,Person33,Person33_48
1598,853,1188,1053,0.36198,cloudSign,Person33,Person33_49
1229,538,1967,1375,0.3584,cupcakePaper,Person33,Person33_49
2854,469,396,868,0.34434,pinkCandle,Person33,Person33_49
303,265,164,295,0.3716,eyeball,Person33,Person33_5
171,333,324,871,0.4496,pumpkinNotes,Person33,Person33_5
221,299,221,406,0.37832,redWhistle,Person33,Person33_5
408,346,166,845,0.27591,sign,Person33,Person33_5
245,436,291,692,0.39552,trophy,Person33,Person33_5
240,606,190,542,0.27372,hairClip,Person33,Person33_5
2124,797,1815,2057,0.66502,birdCall,Person33,Person33_50
874,1180,834,1250,0.35318,cloudSign,Person33,Person33_50
2662,1039,1277,767,0.25469,eyeball,Person33,Person33_50
390,666,2420,1916,0.50991,pumpkinNotes,Person33,Person33_50
713,1160,1721,1321,0.34356,redWhistle,Person33,Person33_50
968,1150,1815,918,0.43457,blueSunglasses,Person33,Person33_50
955,716,1237,1845,0.48214,stickerBox,Person33,Person33_50
520,1334,2800,2680,0.26227,birdCall,Person33,Person33_51
1900,920,1780,1307,0.32542,eyeball,Person33,Person33_51
3740,2294,600,1414,0.3178,pinkCandle,Person33,Person33_51
360,1280,3040,2734,0.37036,pumpkinNotes,Person33,Person33_51
880,2134,2000,1627,0.67321,redWhistle,Person33,Person33_51
3440,1094,1280,2920,0.47953,sign,Person33,Person33_51
980,654,1960,2440,0.3323,trophy,Person33,Person33_51
1160,1187,1540,1387,0.26079,hairClip,Person33,Person33_51
4040,1787,1800,1787,0.41475,cloudSign,Person33,Person33_52
3780,1947,1400,960,0.48336,eyeball,Person33,Person33_52
2320,880,1780,1360,0.30489,metalKey,Person33,Person33_52
4700,1040,1240,1134,0.70294,hairClip,Person33,Person33_52
3280,1494,620,654,0.47925,lavenderDie,Person33,Person33_52
2700,1480,1060,1347,0.4526,eyeball,Person33,Person33_53
2940,1307,440,1694,0.34926,pinkCandle,Person33,Person33_53
1680,1600,3020,1560,0.36937,redWhistle,Person33,Person33_53
2300,1320,1820,2267,0.33047,trophy,Person33,Person33_53
2280,1934,1820,414,0.27116,blueSunglasses,Person33,Person33_53
2440,1480,1560,1414,0.89167,hairClip,Person33,Person33_53
515,565,1341,2608,0.29639,birdCall,Person33,Person33_54
666,1143,1482,2514,0.29539,pumpkinNotes,Person33,Person33_54
797,1748,1200,1398,0.31314,redWhistle,Person33,Person33_54
11,269,1089,3750,0.47006,sign,Person33,Person33_54
1422,2366,1250,1680,0.3209,silverStraw,Person33,Person33_54
595,1143,1170,861,0.27061,blueSunglasses,Person33,Person33_54
492,607,1639,1245,0.41247,birdCall,Person33,Person33_55
506,761,1038,922,0.39375,cloudSign,Person33,Person33_55
233,569,1011,1022,0.40012,eyeball,Person33,Person33_55
3168,1007,396,768,0.25991,pinkCandle,Person33,Person33_55
1229,999,1270,753,0.25999,redWhistle,Person33,Person33_55
274,408,929,1636,0.33674,sign,Person33,Person33_55
2458,1222,1229,315,0.39189,blueSunglasses,Person33,Person33_55
1407,999,984,838,0.68481,hairClip,Person33,Person33_55
2567,730,355,331,0.4435,lavenderDie,Person33,Person33_55
686,615,1842,1956,0.33211,canadaPencil,Person33,Person33_56
592,928,901,1321,0.27645,cloudSign,Person33,Person33_56
565,1049,901,726,0.34683,eyeball,Person33,Person33_56
807,958,1560,1331,0.29825,metalKey,Person33,Person33_56
2272,414,336,1150,0.46803,pinkCandle,Person33,Person33_56
2218,807,1613,2228,0.48168,pumpkinNotes,Person33,Person33_56
1788,1109,1331,545,0.41509,blueSunglasses,Person33,Person33_56
229,11,2688,1775,0.3877,yellowBag,Person33,Person33_56
653,2827,507,1284,0.2536,cloudSign,Person33,Person33_57
1329,14,799,2103,0.33777,cupcakePaper,Person33,Person33_57
1767,2799,239,560,0.29129,lavenderDie,Person33,Person33_57
2443,1429,1337,841,0.46685,eyeball,Person33,Person33_58
2412,1164,1429,1360,0.43871,redWhistle,Person33,Person33_58
2289,899,1659,1936,0.32284,trophy,Person33,Person33_58
2105,1659,1368,358,0.33802,blueSunglasses,Person33,Person33_58
2612,1302,1030,1141,0.74964,hairClip,Person33,Person33_58
2888,1544,477,623,0.69344,lavenderDie,Person33,Person33_58
1199,384,761,999,0.37969,eyeball,Person33,Person33_59
1360,3042,496,1490,0.49033,pinkCandle,Person33,Person33_59
1049,415,1106,2043,0.31696,redWhistle,Person33,Person33_59
1222,830,784,3794,0.74939,sign,Person33,Person33_59
1222,707,772,1598,0.51964,hairClip,Person33,Person33_59
1406,308,2063,3610,0.49167,yellowBag,Person33,Person33_59
339,61,300,487,0.47701,birdCall,Person33,Person33_6
147,636,161,271,0.34692,cloudSign,Person33,Person33_6
500,29,188,290,0.33705,eyeball,Person33,Person33_6
591,4,101,305,0.36267,pinkCandle,Person33,Person33_6
293,182,293,512,0.36208,pumpkinNotes,Person33,Person33_6
296,290,284,668,0.42818,sign,Person33,Person33_6
344,99,293,271,0.25169,blueSunglasses,Person33,Person33_6
288,271,197,359,0.51663,hairClip,Person33,Person33_6
2796,1348,1321,1440,0.42549,cloudSign,Person33,Person33_60
2811,1636,1245,957,0.34497,eyeball,Person33,Person33_60
2888,1867,1152,438,0.32114,blueSunglasses,Person33,Person33_60
16,1498,984,1222,0.52818,hairClip,Person33,Person33_60
62,818,3487,2650,0.4114,yellowBag,Person33,Person33_60
1560,534,2460,2027,0.3301,birdCall,Person33,Person33_61
2920,1427,560,1414,0.26252,pinkCandle,Person33,Person33_61
1780,1094,1980,1520,0.52081,redWhistle,Person33,Person33_61
2500,907,1380,2987,0.28155,sign,Person33,Person33_61
2080,1147,1460,1494,0.88599,hairClip,Person33,Person33_61
2520,1520,520,640,0.34165,lavenderDie,Person33,Person33_61
20,14,3320,2507,0.25546,yellowBag,Person33,Person33_61
257,506,250,434,0.27901,birdCall,Person33,Person33_7
413,359,39,278,0.34255,pinkCandle,Person33,Person33_7
3,4,353,578,0.26618,pumpkinNotes,Person33,Person33_7
27,350,195,319,0.54934,hairClip,Person33,Person33_7
5,29,576,394,0.30704,birdCall,Person33,Person33_8
376,34,256,200,0.33352,eyeball,Person33,Person33_8
5,368,453,339,0.26873,pumpkinNotes,Person33,Person33_8
773,3,355,245,0.40283,redWhistle,Person33,Person33_8
653,274,252,449,0.29416,sign,Person33,Person33_8
141,164,359,132,0.29771,blueSunglasses,Person33,Person33_8
338,53,312,260,0.40364,hairClip,Person33,Person33_8
508,408,158,152,0.28733,lavenderDie,Person33,Person33_8
53,3,426,404,0.265,cupcakePaper,Person33,Person33_9
590,267,241,137,0.28725,eyeball,Person33,Person33_9
593,324,95,111,0.70498,lavenderDie,Person33,Person33_9
618,310,433,413,0.35645,yellowBag,Person33,Person33_9
632,1049,2487,1986,0.34905,yellowBag,Person34,Person34_1
1546,11,1761,1563,0.28117,cloudSign,Person34,Person34_10
2218,968,457,877,0.29032,pinkCandle,Person34,Person34_10
1586,948,1116,2087,0.27757,sign,Person34,Person34_10
955,1593,1250,484,0.29869,blueSunglasses,Person34,Person34_10
1882,404,1116,1180,0.34404,hairClip,Person34,Person34_10
1586,1502,552,636,0.25949,lavenderDie,Person34,Person34_10
14,11,2635,1644,0.41024,yellowBag,Person34,Person34_10
390,1432,1815,1603,0.52157,birdCall,Person34,Person34_11
2460,1392,1586,1644,0.27989,pumpkinNotes,Person34,Person34_11
780,2299,1049,343,0.35539,blueSunglasses,Person34,Person34_11
2070,746,1976,2158,0.44718,yellowBag,Person34,Person34_11
2420,525,1627,1744,0.42363,birdCall,Person34,Person34_12
1788,676,1264,1412,0.45103,cloudSign,Person34,Person34_12
2877,363,847,837,0.45521,eyeball,Person34,Person34_12
1385,545,2111,1674,0.36264,pumpkinNotes,Person34,Person34_12
1143,1311,1412,1008,0.2688,redWhistle,Person34,Person34_12
2352,1150,1344,474,0.31821,blueSunglasses,Person34,Person34_12
14,636,1640,2369,0.28629,yellowBag,Person34,Person34_12
2016,908,1465,1402,0.25961,birdCall,Person34,Person34_13
2339,1190,1385,1250,0.26918,cloudSign,Person34,Person34_13
2084,1019,1855,1664,0.47541,partyFavor,Person34,Person34_13
2756,1170,525,928,0.30481,pinkCandle,Person34,Person34_13
3011,222,605,2742,0.27732,sign,Person34,Person34_13
2003,1442,1452,807,0.35105,blueSunglasses,Person34,Person34_13
2460,998,1116,1281,0.26535,hairClip,Person34,Person34_13
1385,706,1560,1351,0.42335,cloudSign,Person34,Person34_14
1479,877,1371,1039,0.33707,metalKey,Person34,Person34_14
1264,978,1748,1301,0.28586,partyFavor,Person34,Person34_14
2285,797,269,777,0.38461,pinkCandle,Person34,Person34_14
1990,11,914,2480,0.27959,sign,Person34,Person34_14
1156,1260,1439,706,0.2642,blueSunglasses,Person34,Person34_14
1721,968,1425,1341,0.36672,hairClip,Person34,Person34_14
1976,988,1492,2047,0.27978,canadaPencil,Person34,Person34_15
484,867,2191,2168,0.2686,pumpkinNotes,Person34,Person34_15
2326,494,820,2541,0.42922,sign,Person34,Person34_15
1398,625,1560,1512,0.35324,cloudSign,Person34,Person34_16
2930,1744,1116,646,0.29519,eyeball,Person34,Person34_16
1990,1291,310,1099,0.42154,pinkCandle,Person34,Person34_16
1506,1210,1318,1210,0.4834,redWhistle,Person34,Person34_16
605,585,793,2450,0.3972,sign,Person34,Person34_16
928,908,1869,1825,0.45727,birdCall,Person34,Person34_17
14,363,914,1160,0.38997,cloudSign,Person34,Person34_17
1963,857,1533,1502,0.31188,metalKey,Person34,Person34_17
780,1674,1586,1361,0.31344,partyFavor,Person34,Person34_17
296,11,269,1230,0.40799,pinkCandle,Person34,Person34_17
1170,1250,1358,1573,0.43121,redWhistle,Person34,Person34_17
108,666,1197,575,0.33194,blueSunglasses,Person34,Person34_17
14,11,928,1180,0.41816,hairClip,Person34,Person34_17
2218,434,1573,1896,0.45808,birdCall,Person34,Person34_18
2137,1140,1156,585,0.35157,eyeball,Person34,Person34_18
14,1392,1076,1644,0.3505,cloudSign,Person34,Person34_19
1129,787,310,787,0.26827,pinkCandle,Person34,Person34_19
2070,464,1976,1845,0.27359,pumpkinNotes,Person34,Person34_19
1788,11,767,2531,0.30813,sign,Person34,Person34_19
780,81,1627,1311,0.32002,birdCall,Person34,Person34_2
2836,938,1210,1331,0.36937,cloudSign,Person34,Person34_2
14,837,1640,1573,0.26719,cupcakePaper,Person34,Person34_2
1734,51,820,595,0.31629,eyeball,Person34,Person34_2
2568,736,1479,1311,0.36947,metalKey,Person34,Person34_2
3401,918,431,968,0.25258,pinkCandle,Person34,Person34_2
3119,11,928,2299,0.57637,sign,Person34,Person34_2
1707,1059,2030,1976,0.33613,yellowBag,Person34,Person34_2
2258,1684,1546,1351,0.30154,cupcakePaper,Person34,Person34_20
14,263,955,2672,0.64985,sign,Person34,Person34_20
14,908,1479,2127,0.25104,silverStraw,Person34,Person34_20
1506,1260,1869,1775,0.25754,cupcakePaper,Person34,Person34_21
1734,575,834,2460,0.45449,sign,Person34,Person34_21
1748,625,820,1160,0.36121,hairClip,Person34,Person34_21
1976,948,336,474,0.42548,lavenderDie,Person34,Person34_21
995,756,1775,1674,0.44274,birdCall,Person34,Person34_22
1291,908,1129,1371,0.28412,cloudSign,Person34,Person34_22
793,11,1586,1694,0.35012,cupcakePaper,Person34,Person34_22
3132,1049,914,716,0.31936,eyeball,Person34,Person34_22
2003,1543,336,978,0.3286,pinkCandle,Person34,Person34_22
1439,1230,1344,1180,0.83895,redWhistle,Person34,Person34_22
1748,1019,834,2016,0.25941,sign,Person34,Person34_22
1197,1381,1358,424,0.25028,blueSunglasses,Person34,Person34_22
955,908,1788,1805,0.59794,birdCall,Person34,Person34_23
1412,1180,901,1260,0.38417,cloudSign,Person34,Person34_23
1909,222,1654,1512,0.33675,cupcakePaper,Person34,Person34_23
1439,1119,323,1008,0.27465,pinkCandle,Person34,Person34_23
1264,1341,1143,968,0.83498,redWhistle,Person34,Person34_23
995,1341,1183,525,0.3267,blueSunglasses,Person34,Person34_23
14,1281,1506,1754,0.26764,cupcakePaper,Person34,Person34_24
3038,464,1008,2289,0.28741,sign,Person34,Person34_24
1385,1129,377,535,0.31925,lavenderDie,Person34,Person34_24
1721,918,928,1321,0.26394,cloudSign,Person34,Person34_25
1465,807,1385,1190,0.39998,eyeball,Person34,Person34_25
1156,1190,2003,1260,0.4166,pumpkinNotes,Person34,Person34_25
1452,1381,1425,454,0.36451,blueSunglasses,Person34,Person34_25
1600,908,1129,1482,0.42332,stickerBox,Person34,Person34_25
2890,232,1156,1855,0.25399,cloudSign,Person34,Person34_26
1129,797,888,787,0.33924,eyeball,Person34,Person34_26
1197,706,1385,1351,0.3811,pumpkinNotes,Person34,Person34_26
1304,1170,1143,434,0.25606,blueSunglasses,Person34,Person34_26
1277,817,1170,1644,0.37133,stickerBox,Person34,Person34_26
699,636,1801,1512,0.35721,birdCall,Person34,Person34_27
14,11,1519,1462,0.32744,partyFavor,Person34,Person34_27
1277,676,1788,1412,0.45292,birdCall,Person34,Person34_28
1734,1109,847,938,0.38237,cloudSign,Person34,Person34_28
1479,736,1371,1754,0.27401,cupcakePaper,Person34,Person34_28
1869,384,1707,1633,0.36738,partyFavor,Person34,Person34_28
189,1543,471,1039,0.33395,pinkCandle,Person34,Person34_28
1855,111,1143,1260,0.79336,redWhistle,Person34,Person34_28
2514,656,1022,2329,0.46437,sign,Person34,Person34_28
54,1351,1896,1684,0.37641,silverStraw,Person34,Person34_28
1519,1230,1291,746,0.34882,blueSunglasses,Person34,Person34_28
1721,1079,1439,1492,0.32134,birdCall,Person34,Person34_29
2070,1422,686,787,0.30417,cloudSign,Person34,Person34_29
2299,11,1748,1472,0.28268,cupcakePaper,Person34,Person34_29
2352,1381,753,474,0.26976,eyeball,Person34,Person34_29
2299,11,1465,1281,0.31587,partyFavor,Person34,Person34_29
2850,11,390,817,0.25329,pinkCandle,Person34,Person34_29
1640,1089,1573,1926,0.26657,pumpkinNotes,Person34,Person34_29
363,1583,1304,464,0.33764,blueSunglasses,Person34,Person34_29
1896,908,1116,1029,0.39319,hairClip,Person34,Person34_29
14,1452,1990,1583,0.33404,birdCall,Person34,Person34_3
1331,1190,1129,1260,0.26523,cloudSign,Person34,Person34_3
1076,1734,995,666,0.30562,eyeball,Person34,Person34_3
14,1785,2218,1250,0.33097,noisemaker,Person34,Person34_3
888,1351,296,938,0.25297,pinkCandle,Person34,Person34_3
1035,2067,1076,373,0.32257,blueSunglasses,Person34,Person34_3
216,615,995,1150,0.4641,hairClip,Person34,Person34_3
605,404,1398,1523,0.36542,birdCall,Person34,Person34_30
753,938,1076,898,0.41265,cloudSign,Person34,Person34_30
726,777,1129,837,0.33646,eyeball,Person34,Person34_30
457,1543,552,1019,0.35793,pinkCandle,Person34,Person34_30
269,706,901,2329,0.71546,sign,Person34,Person34_30
323,928,1371,494,0.4433,blueSunglasses,Person34,Person34_30
444,434,1156,1150,0.44041,hairClip,Person34,Person34_30
820,504,363,464,0.41507,lavenderDie,Person34,Person34_30
1533,656,672,595,0.25865,cloudSign,Person34,Person34_31
1277,11,1197,1573,0.29424,cupcakePaper,Person34,Person34_31
1963,1996,968,998,0.27067,eyeball,Person34,Person34_31
14,464,1640,1875,0.28225,partyFavor,Person34,Person34_31
1680,394,404,1109,0.2628,pinkCandle,Person34,Person34_31
1049,394,1089,1210,0.36716,hairClip,Person34,Person34_31
1654,1049,1586,1150,0.25079,metalKey,Person34,Person34_32
2218,928,1600,1422,0.26127,partyFavor,Person34,Person34_32
1304,877,1143,2158,0.3423,sign,Person34,Person34_32
14,1301,1801,1734,0.25113,vancouverCards,Person34,Person34_32
2124,1361,1224,515,0.26403,blueSunglasses,Person34,Person34_32
14,716,914,978,0.31294,hairClip,Person34,Person34_32
1371,555,2675,2057,0.2643,canadaPencil,Person34,Person34_33
2272,11,1492,1704,0.25632,cupcakePaper,Person34,Person34_33
202,1684,995,746,0.33952,eyeball,Person34,Person34_33
1197,222,2850,2319,0.27637,silverStraw,Person34,Person34_33
1022,1865,1129,1170,0.30181,cloudSign,Person34,Person34_34
81,11,1855,1946,0.28276,cupcakePaper,Person34,Person34_34
1116,1916,914,706,0.26683,eyeball,Person34,Person34_34
1385,1916,417,1119,0.48482,pinkCandle,Person34,Person34_34
1183,1170,820,1865,0.59026,sign,Person34,Person34_34
1869,1311,1707,1452,0.3505,cloudSign,Person34,Person34_35
14,283,1506,1805,0.31494,cupcakePaper,Person34,Person34_35
